Date,Open,High,Low,Close,Adj Close,Volume
2013-06-19,55.500000,55.500000,55.150002,55.299999,46.272156,6063000
2013-06-20,55.000000,55.000000,54.200001,54.250000,45.393574,25446000
2013-06-21,54.099998,54.099998,53.250000,53.599998,44.849678,34584000
2013-06-24,53.400002,53.500000,53.099998,53.400002,44.682335,21204000
2013-06-25,53.299999,53.700001,52.950001,53.000000,44.347637,19387000
2013-06-26,53.599998,53.799999,53.299999,53.700001,44.933357,9873000
2013-06-27,54.049999,54.349998,53.900002,54.349998,45.477242,22227000
2013-06-28,54.400002,55.099998,54.299999,55.099998,46.104801,13493000
2013-07-01,54.799999,55.700001,54.799999,55.599998,46.523178,13752000
2013-07-02,55.650002,55.750000,55.450001,55.500000,46.439507,4648000
2013-07-03,55.200001,55.400002,54.849998,54.849998,45.895615,6958000
2013-07-04,54.900002,55.150002,54.799999,54.950001,45.979294,4864000
2013-07-05,55.250000,56.049999,55.200001,56.049999,46.899712,17632000
2013-07-08,56.049999,56.049999,54.950001,55.000000,46.021133,8625000
2013-07-09,55.000000,55.700001,54.950001,55.650002,46.565014,4046000
2013-07-10,55.750000,56.299999,55.650002,55.799999,46.690533,9088000
2013-07-11,56.750000,57.400002,56.700001,57.200001,47.861977,30246000
2013-07-12,57.200001,57.400002,57.099998,57.349998,47.987484,12910000
2013-07-15,57.349998,57.700001,57.099998,57.500000,48.112995,14142000
2013-07-16,57.500000,57.599998,57.349998,57.500000,48.112995,9524000
2013-07-17,57.400002,57.750000,57.349998,57.599998,48.196674,12970000
2013-07-18,57.599998,57.650002,57.099998,57.200001,47.861977,12625000
2013-07-19,56.900002,56.900002,55.750000,55.950001,46.816044,24656000
2013-07-22,56.150002,56.400002,56.099998,56.150002,46.983395,5243000
2013-07-23,56.500000,57.200001,56.500000,57.049999,47.736462,8941000
2013-07-24,56.799999,57.150002,56.799999,56.900002,47.610954,4946000
2013-07-25,56.799999,57.150002,56.500000,57.000000,47.694626,4103000
2013-07-26,57.000000,57.400002,56.700001,56.900002,47.610954,4877000
2013-07-29,56.700001,56.849998,56.250000,56.500000,47.276257,5907000
2013-07-30,56.750000,57.150002,56.500000,56.950001,47.652786,10084000
2013-07-31,56.950001,56.950001,56.549999,56.599998,47.359921,4325000
2013-08-01,56.549999,56.650002,56.049999,56.200001,47.025227,7433000
2013-08-02,56.599998,57.000000,56.349998,56.549999,47.318089,6812000
2013-08-05,56.500000,56.799999,56.250000,56.700001,47.443600,2866000
2013-08-06,56.400002,56.400002,55.750000,55.900002,46.774204,20706000
2013-08-07,55.549999,55.549999,55.099998,55.099998,46.104801,20857000
2013-08-08,55.000000,55.099998,54.799999,54.900002,45.937458,25006000
2013-08-09,54.900002,55.099998,54.650002,54.849998,45.895615,25696000
2013-08-12,55.000000,55.049999,54.700001,55.000000,46.021133,11998000
2013-08-13,55.349998,55.549999,55.299999,55.549999,46.481342,7612000
2013-08-14,55.549999,55.549999,55.099998,55.400002,46.355831,11076000
2013-08-15,54.849998,55.049999,54.500000,55.000000,46.021133,17372000
2013-08-16,54.650002,55.450001,54.650002,55.250000,46.230320,17771000
2013-08-19,55.049999,55.099998,54.849998,55.099998,46.104801,8416000
2013-08-20,54.849998,55.150002,54.500000,54.599998,45.686436,19803000
2013-08-22,54.299999,54.349998,53.849998,54.150002,45.309895,30539000
2013-08-23,54.500000,55.000000,54.500000,54.849998,45.895615,16766000
2013-08-26,55.000000,55.200001,54.750000,55.099998,46.104801,6622000
2013-08-27,55.000000,55.000000,54.599998,54.599998,45.686436,7308000
2013-08-28,54.349998,54.750000,54.299999,54.750000,45.811939,9554000
2013-08-29,54.849998,55.599998,54.849998,55.500000,46.439507,12764000
2013-08-30,55.599998,55.849998,55.400002,55.849998,46.732365,11346000
2013-09-02,55.950001,56.400002,55.900002,56.299999,47.108902,20765000
2013-09-03,56.599998,56.700001,56.400002,56.650002,47.401764,20535000
2013-09-04,56.500000,56.599998,56.250000,56.549999,47.318089,10455000
2013-09-05,56.700001,56.950001,56.549999,56.900002,47.610954,21384000
2013-09-06,56.849998,57.049999,56.849998,57.000000,47.694626,22366000
2013-09-09,57.000000,57.299999,56.700001,57.200001,47.861977,17015000
2013-09-10,57.349998,57.599998,57.150002,57.349998,47.987484,23371000
2013-09-11,57.500000,57.500000,57.099998,57.500000,48.112995,20496000
2013-09-12,57.400002,57.700001,57.299999,57.549999,48.154839,12966000
2013-09-13,57.500000,57.599998,57.099998,57.099998,47.778301,5598000
2013-09-16,57.450001,57.950001,57.450001,57.799999,48.364025,14794000
2013-09-17,57.500000,57.750000,57.500000,57.750000,48.322182,6229000
2013-09-18,57.900002,58.000000,57.549999,57.549999,48.154839,14779000
2013-09-23,57.549999,58.150002,57.500000,58.000000,48.531380,10235000
2013-09-24,58.000000,58.099998,57.750000,58.049999,48.573212,10097000
2013-09-25,58.000000,58.000000,57.599998,57.799999,48.364025,4157000
2013-09-26,57.700001,57.799999,57.200001,57.250000,47.903809,4335000
2013-09-27,57.400002,57.549999,57.349998,57.400002,48.029327,4748000
2013-09-30,57.000000,57.299999,56.750000,57.150002,47.820137,16659000
2013-10-01,57.000000,57.299999,57.000000,57.150002,47.820137,15421000
2013-10-02,57.500000,57.500000,57.250000,57.349998,47.987484,11284000
2013-10-03,57.500000,58.799999,57.450001,58.549999,48.991585,23716000
2013-10-04,58.500000,58.549999,58.250000,58.450001,48.907909,16634000
2013-10-07,58.150002,58.150002,57.849998,57.900002,48.447697,4795000
2013-10-08,57.849998,58.450001,57.799999,58.349998,48.824238,9421000
2013-10-09,58.099998,58.349998,58.000000,58.200001,48.698723,5986000
2013-10-11,58.849998,58.950001,58.400002,58.450001,48.907909,9023000
2013-10-14,58.400002,58.400002,57.950001,58.000000,48.531380,6598000
2013-10-15,58.450001,58.599998,58.299999,58.500000,48.949745,8023000
2013-10-16,58.450001,58.599998,58.250000,58.250000,48.740559,6962000
2013-10-17,58.650002,58.849998,58.450001,58.549999,48.991585,5042000
2013-10-18,58.650002,59.099998,58.650002,59.049999,49.409962,14782000
2013-10-21,59.049999,59.150002,58.849998,59.000000,49.368122,6535000
2013-10-22,58.799999,59.099998,58.599998,59.000000,49.368122,7163000
2013-10-23,59.099998,59.099998,58.599998,58.700001,49.117107,8610000
2013-10-24,57.700001,57.700001,57.150002,57.549999,49.288383,7929000
2013-10-25,57.349998,57.349998,56.849998,57.099998,48.902985,11158000
2013-10-28,57.150002,57.650002,57.099998,57.500000,49.245560,6929000
2013-10-29,57.450001,57.799999,57.299999,57.750000,49.459671,5772000
2013-10-30,57.799999,57.900002,57.650002,57.900002,49.588139,4349000
2013-10-31,57.849998,58.049999,57.599998,57.900002,49.588139,6034000
2013-11-01,58.000000,58.099998,57.450001,57.599998,49.331207,6265000
2013-11-04,57.400002,57.400002,57.099998,57.349998,49.117092,6632000
2013-11-05,57.250000,57.349998,56.750000,56.799999,48.646053,7851000
2013-11-06,56.799999,56.900002,56.599998,56.799999,48.646053,4701000
2013-11-07,56.849998,56.849998,56.500000,56.650002,48.517586,4867000
2013-11-08,56.599998,56.650002,56.349998,56.450001,48.346294,6185000
2013-11-11,56.450001,56.500000,56.200001,56.299999,48.217827,8216000
2013-11-12,56.599998,56.599998,56.200001,56.500000,48.389122,6235000
2013-11-13,56.250000,56.299999,55.700001,55.750000,47.746784,17139000
